Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A18002_001,SE_A18002_002,SE_A18002_003,SE_A18002_004,SE_A18002_005,SE_A18002_006,PCT_SE_A18002_002,PCT_SE_A18002_003,PCT_SE_A18002_004,PCT_SE_A18002_005,PCT_SE_A18002_006
36005015900,Census Tract 159,"Census Tract 159, Bronx County, New York",ny,140,0,ACSSF,3577,,,,,36,5,,,,15900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005015900,,,103601,0,643,42,209,157,176,59,6.53,32.5,24.42,27.37,9.18
36005016000,Census Tract 160,"Census Tract 160, Bronx County, New York",ny,140,0,ACSSF,3578,,,,,36,5,,,,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005016000,,,494499,2614648,720,0,300,181,231,8,0,41.67,25.14,32.08,1.11
36005016100,Census Tract 161,"Census Tract 161, Bronx County, New York",ny,140,0,ACSSF,3579,,,,,36,5,,,,16100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005016100,,,239125,0,1722,64,682,460,385,131,3.72,39.61,26.71,22.36,7.61
36005016200,Census Tract 162,"Census Tract 162, Bronx County, New York",ny,140,0,ACSSF,3580,,,,,36,5,,,,16200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005016200,,,180646,0,244,0,119,26,73,26,0,48.77,10.66,29.92,10.66
36005016300,Census Tract 163,"Census Tract 163, Bronx County, New York",ny,140,0,ACSSF,3581,,,,,36,5,,,,16300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005016300,,,586016,0,0,0,0,0,0,0,,,,,
36005016400,Census Tract 164,"Census Tract 164, Bronx County, New York",ny,140,0,ACSSF,3582,,,,,36,5,,,,16400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005016400,,,164578,0,175,19,90,31,21,14,10.86,51.43,17.71,12,8
36005016500,Census Tract 165,"Census Tract 165, Bronx County, New York",ny,140,0,ACSSF,3583,,,,,36,5,,,,16500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005016500,,,196842,0,334,17,68,47,188,14,5.09,20.36,14.07,56.29,4.19
36005016600,Census Tract 166,"Census Tract 166, Bronx County, New York",ny,140,0,ACSSF,3584,,,,,36,5,,,,16600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005016600,,,285611,0,225,0,45,42,112,26,0,20,18.67,49.78,11.56
36005016700,Census Tract 167,"Census Tract 167, Bronx County, New York",ny,140,0,ACSSF,3585,,,,,36,5,,,,16700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005016700,,,205837,0,976,21,387,239,271,58,2.15,39.65,24.49,27.77,5.94
36005016900,Census Tract 169,"Census Tract 169, Bronx County, New York",ny,140,0,ACSSF,3586,,,,,36,5,,,,16900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005016900,,,92915,0,395,6,144,28,202,15,1.52,36.46,7.09,51.14,3.8
36005017100,Census Tract 171,"Census Tract 171, Bronx County, New York",ny,140,0,ACSSF,3587,,,,,36,5,,,,17100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005017100,,,174589,0,0,0,0,0,0,0,,,,,
36005017300,Census Tract 173,"Census Tract 173, Bronx County, New York",ny,140,0,ACSSF,3588,,,,,36,5,,,,17300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005017300,,,165273,0,1966,115,915,373,522,41,5.85,46.54,18.97,26.55,2.09
36005017500,Census Tract 175,"Census Tract 175, Bronx County, New York",ny,140,0,ACSSF,3589,,,,,36,5,,,,17500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005017500,,,151593,0,2743,152,1175,522,747,147,5.54,42.84,19.03,27.23,5.36
36005017701,Census Tract 177.01,"Census Tract 177.01, Bronx County, New York",ny,140,0,ACSSF,3590,,,,,36,5,,,,17701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005017701,,,106630,0,1111,0,341,216,423,131,0,30.69,19.44,38.07,11.79
36005017702,Census Tract 177.02,"Census Tract 177.02, Bronx County, New York",ny,140,0,ACSSF,3591,,,,,36,5,,,,17702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005017702,,,140906,0,1477,48,595,266,502,66,3.25,40.28,18.01,33.99,4.47
36005017901,Census Tract 179.01,"Census Tract 179.01, Bronx County, New York",ny,140,0,ACSSF,3592,,,,,36,5,,,,17901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005017901,,,76723,0,1492,50,498,267,577,100,3.35,33.38,17.9,38.67,6.7
36005017902,Census Tract 179.02,"Census Tract 179.02, Bronx County, New York",ny,140,0,ACSSF,3593,,,,,36,5,,,,17902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005017902,,,77544,0,1160,39,326,239,524,32,3.36,28.1,20.6,45.17,2.76
36005018101,Census Tract 181.01,"Census Tract 181.01, Bronx County, New York",ny,140,0,ACSSF,3594,,,,,36,5,,,,18101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005018101,,,77226,0,967,11,256,191,509,0,1.14,26.47,19.75,52.64,0
36005018102,Census Tract 181.02,"Census Tract 181.02, Bronx County, New York",ny,140,0,ACSSF,3595,,,,,36,5,,,,18102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005018102,,,96381,0,1608,27,407,426,618,130,1.68,25.31,26.49,38.43,8.08
36005018301,Census Tract 183.01,"Census Tract 183.01, Bronx County, New York",ny,140,0,ACSSF,3596,,,,,36,5,,,,18301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005018301,,,67872,0,1647,51,599,441,519,37,3.1,36.37,26.78,31.51,2.25
36005018302,Census Tract 183.02,"Census Tract 183.02, Bronx County, New York",ny,140,0,ACSSF,3597,,,,,36,5,,,,18302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005018302,,,112287,0,1208,55,307,330,458,58,4.55,25.41,27.32,37.91,4.8
36005018400,Census Tract 184,"Census Tract 184, Bronx County, New York",ny,140,0,ACSSF,3598,,,,,36,5,,,,18400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005018400,,,447411,0,863,10,387,118,299,49,1.16,44.84,13.67,34.65,5.68
36005018500,Census Tract 185,"Census Tract 185, Bronx County, New York",ny,140,0,ACSSF,3599,,,,,36,5,,,,18500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005018500,,,412150,0,2813,84,999,466,999,265,2.99,35.51,16.57,35.51,9.42
36005018900,Census Tract 189,"Census Tract 189, Bronx County, New York",ny,140,0,ACSSF,3600,,,,,36,5,,,,18900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005018900,,,355570,0,2708,50,870,622,852,314,1.85,32.13,22.97,31.46,11.6
36005019300,Census Tract 193,"Census Tract 193, Bronx County, New York",ny,140,0,ACSSF,3601,,,,,36,5,,,,19300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005019300,,,241287,0,2159,129,581,576,747,126,5.97,26.91,26.68,34.6,5.84
36005019400,Census Tract 194,"Census Tract 194, Bronx County, New York",ny,140,0,ACSSF,3602,,,,,36,5,,,,19400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005019400,,,840070,393,503,10,100,175,143,75,1.99,19.88,34.79,28.43,14.91
36005019500,Census Tract 195,"Census Tract 195, Bronx County, New York",ny,140,0,ACSSF,3603,,,,,36,5,,,,19500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005019500,,,219844,0,2554,69,651,553,1129,152,2.7,25.49,21.65,44.21,5.95
36005019700,Census Tract 197,"Census Tract 197, Bronx County, New York",ny,140,0,ACSSF,3604,,,,,36,5,,,,19700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005019700,,,148088,0,2234,98,647,498,976,15,4.39,28.96,22.29,43.69,0.67
36005019900,Census Tract 199,"Census Tract 199, Bronx County, New York",ny,140,0,ACSSF,3605,,,,,36,5,,,,19900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005019900,,,177088,0,2775,135,957,597,1009,77,4.86,34.49,21.51,36.36,2.77
36005020000,Census Tract 200,"Census Tract 200, Bronx County, New York",ny,140,0,ACSSF,3606,,,,,36,5,,,,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005020000,,,341895,0,1277,78,308,283,581,27,6.11,24.12,22.16,45.5,2.11
36005020100,Census Tract 201,"Census Tract 201, Bronx County, New York",ny,140,0,ACSSF,3607,,,,,36,5,,,,20100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005020100,,,282706,0,1287,108,387,336,362,94,8.39,30.07,26.11,28.13,7.3
36005020200,Census Tract 202,"Census Tract 202, Bronx County, New York",ny,140,0,ACSSF,3608,,,,,36,5,,,,20200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005020200,,,124809,0,717,16,229,219,239,14,2.23,31.94,30.54,33.33,1.95
36005020400,Census Tract 204,"Census Tract 204, Bronx County, New York",ny,140,0,ACSSF,3609,,,,,36,5,,,,20400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005020400,,,134282,0,791,8,306,209,233,35,1.01,38.69,26.42,29.46,4.42
36005020501,Census Tract 205.01,"Census Tract 205.01, Bronx County, New York",ny,140,0,ACSSF,3610,,,,,36,5,,,,20501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005020501,,,268164,0,2771,108,966,776,847,74,3.9,34.86,28,30.57,2.67
36005020502,Census Tract 205.02,"Census Tract 205.02, Bronx County, New York",ny,140,0,ACSSF,3611,,,,,36,5,,,,20502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005020502,,,101460,0,815,57,258,186,282,32,6.99,31.66,22.82,34.6,3.93
36005020601,Census Tract 206.01,"Census Tract 206.01, Bronx County, New York",ny,140,0,ACSSF,3612,,,,,36,5,,,,20601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005020601,,,151551,0,585,8,291,138,109,39,1.37,49.74,23.59,18.63,6.67
36005020900,Census Tract 209,"Census Tract 209, Bronx County, New York",ny,140,0,ACSSF,3613,,,,,36,5,,,,20900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005020900,,,132467,0,1703,8,503,416,611,165,0.47,29.54,24.43,35.88,9.69
36005021001,Census Tract 210.01,"Census Tract 210.01, Bronx County, New York",ny,140,0,ACSSF,3614,,,,,36,5,,,,21001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005021001,,,192403,0,3067,152,1279,858,673,105,4.96,41.7,27.98,21.94,3.42
36005021002,Census Tract 210.02,"Census Tract 210.02, Bronx County, New York",ny,140,0,ACSSF,3615,,,,,36,5,,,,21002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005021002,,,172052,0,2587,85,1349,514,548,91,3.29,52.15,19.87,21.18,3.52
36005021100,Census Tract 211,"Census Tract 211, Bronx County, New York",ny,140,0,ACSSF,3616,,,,,36,5,,,,21100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005021100,,,153028,0,1761,17,482,542,685,35,0.97,27.37,30.78,38.9,1.99
36005021200,Census Tract 212,"Census Tract 212, Bronx County, New York",ny,140,0,ACSSF,3617,,,,,36,5,,,,21200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005021200,,,101018,0,1711,0,957,412,288,54,0,55.93,24.08,16.83,3.16
36005021301,Census Tract 213.01,"Census Tract 213.01, Bronx County, New York",ny,140,0,ACSSF,3618,,,,,36,5,,,,21301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005021301,,,65397,0,373,9,86,112,166,0,2.41,23.06,30.03,44.5,0
36005021302,Census Tract 213.02,"Census Tract 213.02, Bronx County, New York",ny,140,0,ACSSF,3619,,,,,36,5,,,,21302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005021302,,,165924,0,1976,0,780,463,691,42,0,39.47,23.43,34.97,2.13
36005021501,Census Tract 215.01,"Census Tract 215.01, Bronx County, New York",ny,140,0,ACSSF,3620,,,,,36,5,,,,21501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005021501,,,91954,0,1370,21,409,464,408,68,1.53,29.85,33.87,29.78,4.96
36005021502,Census Tract 215.02,"Census Tract 215.02, Bronx County, New York",ny,140,0,ACSSF,3621,,,,,36,5,,,,21502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005021502,,,155720,0,2092,104,408,689,759,132,4.97,19.5,32.93,36.28,6.31
36005021601,Census Tract 216.01,"Census Tract 216.01, Bronx County, New York",ny,140,0,ACSSF,3622,,,,,36,5,,,,21601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005021601,,,164035,0,1364,34,234,281,739,76,2.49,17.16,20.6,54.18,5.57
36005021602,Census Tract 216.02,"Census Tract 216.02, Bronx County, New York",ny,140,0,ACSSF,3623,,,,,36,5,,,,21602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005021602,,,165504,0,2018,37,981,464,509,27,1.83,48.61,22.99,25.22,1.34
36005021700,Census Tract 217,"Census Tract 217, Bronx County, New York",ny,140,0,ACSSF,3624,,,,,36,5,,,,21700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005021700,,,161513,0,1662,13,562,399,605,83,0.78,33.81,24.01,36.4,4.99
36005021800,Census Tract 218,"Census Tract 218, Bronx County, New York",ny,140,0,ACSSF,3625,,,,,36,5,,,,21800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005021800,,,320629,0,1834,0,603,469,548,214,0,32.88,25.57,29.88,11.67
36005021900,Census Tract 219,"Census Tract 219, Bronx County, New York",ny,140,0,ACSSF,3626,,,,,36,5,,,,21900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005021900,,,142939,0,398,3,67,115,204,9,0.75,16.83,28.89,51.26,2.26
36005022000,Census Tract 220,"Census Tract 220, Bronx County, New York",ny,140,0,ACSSF,3627,,,,,36,5,,,,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005022000,,,229296,0,663,0,289,115,202,57,0,43.59,17.35,30.47,8.6
36005022101,Census Tract 221.01,"Census Tract 221.01, Bronx County, New York",ny,140,0,ACSSF,3628,,,,,36,5,,,,22101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005022101,,,68119,0,1261,6,384,318,535,18,0.48,30.45,25.22,42.43,1.43
36005022102,Census Tract 221.02,"Census Tract 221.02, Bronx County, New York",ny,140,0,ACSSF,3629,,,,,36,5,,,,22102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005022102,,,78293,0,1655,14,430,361,724,126,0.85,25.98,21.81,43.75,7.61
36005022200,Census Tract 222,"Census Tract 222, Bronx County, New York",ny,140,0,ACSSF,3630,,,,,36,5,,,,22200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005022200,,,221189,0,975,0,352,230,378,15,0,36.1,23.59,38.77,1.54
36005022300,Census Tract 223,"Census Tract 223, Bronx County, New York",ny,140,0,ACSSF,3631,,,,,36,5,,,,22300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005022300,,,92765,0,1845,48,590,290,797,120,2.6,31.98,15.72,43.2,6.5
36005022401,Census Tract 224.01,"Census Tract 224.01, Bronx County, New York",ny,140,0,ACSSF,3632,,,,,36,5,,,,22401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005022401,,,85053,0,989,22,397,252,299,19,2.22,40.14,25.48,30.23,1.92
36005022403,Census Tract 224.03,"Census Tract 224.03, Bronx County, New York",ny,140,0,ACSSF,3633,,,,,36,5,,,,22403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005022403,,,124862,0,1183,17,348,337,411,70,1.44,29.42,28.49,34.74,5.92
36005022404,Census Tract 224.04,"Census Tract 224.04, Bronx County, New York",ny,140,0,ACSSF,3634,,,,,36,5,,,,22404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005022404,,,92720,0,1427,41,495,527,322,42,2.87,34.69,36.93,22.56,2.94
36005022500,Census Tract 225,"Census Tract 225, Bronx County, New York",ny,140,0,ACSSF,3635,,,,,36,5,,,,22500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005022500,,,180022,0,2261,55,790,549,702,165,2.43,34.94,24.28,31.05,7.3
36005022701,Census Tract 227.01,"Census Tract 227.01, Bronx County, New York",ny,140,0,ACSSF,3636,,,,,36,5,,,,22701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005022701,,,114009,0,1805,62,558,433,669,83,3.43,30.91,23.99,37.06,4.6
36005022702,Census Tract 227.02,"Census Tract 227.02, Bronx County, New York",ny,140,0,ACSSF,3637,,,,,36,5,,,,22702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005022702,,,50556,0,573,22,159,99,263,30,3.84,27.75,17.28,45.9,5.24
36005022703,Census Tract 227.03,"Census Tract 227.03, Bronx County, New York",ny,140,0,ACSSF,3638,,,,,36,5,,,,22703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005022703,,,38660,0,576,39,196,105,196,40,6.77,34.03,18.23,34.03,6.94
36005022800,Census Tract 228,"Census Tract 228, Bronx County, New York",ny,140,0,ACSSF,3639,,,,,36,5,,,,22800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005022800,,,172197,0,2091,13,952,396,655,75,0.62,45.53,18.94,31.32,3.59
36005022901,Census Tract 229.01,"Census Tract 229.01, Bronx County, New York",ny,140,0,ACSSF,3640,,,,,36,5,,,,22901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005022901,,,121893,0,1891,22,576,417,750,126,1.16,30.46,22.05,39.66,6.66
36005022902,Census Tract 229.02,"Census Tract 229.02, Bronx County, New York",ny,140,0,ACSSF,3641,,,,,36,5,,,,22902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005022902,,,91601,0,963,55,226,235,396,51,5.71,23.47,24.4,41.12,5.3
36005023000,Census Tract 230,"Census Tract 230, Bronx County, New York",ny,140,0,ACSSF,3642,,,,,36,5,,,,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005023000,,,159383,0,720,8,178,132,361,41,1.11,24.72,18.33,50.14,5.69
36005023100,Census Tract 231,"Census Tract 231, Bronx County, New York",ny,140,0,ACSSF,3643,,,,,36,5,,,,23100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005023100,,,117143,0,426,0,160,74,180,12,0,37.56,17.37,42.25,2.82
36005023200,Census Tract 232,"Census Tract 232, Bronx County, New York",ny,140,0,ACSSF,3644,,,,,36,5,,,,23200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005023200,,,142706,0,479,29,136,57,231,26,6.05,28.39,11.9,48.23,5.43
36005023301,Census Tract 233.01,"Census Tract 233.01, Bronx County, New York",ny,140,0,ACSSF,3645,,,,,36,5,,,,23301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005023301,,,119112,0,1495,9,370,412,566,138,0.6,24.75,27.56,37.86,9.23
36005023302,Census Tract 233.02,"Census Tract 233.02, Bronx County, New York",ny,140,0,ACSSF,3646,,,,,36,5,,,,23302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005023302,,,62577,0,987,19,324,248,361,35,1.93,32.83,25.13,36.58,3.55
36005023501,Census Tract 235.01,"Census Tract 235.01, Bronx County, New York",ny,140,0,ACSSF,3647,,,,,36,5,,,,23501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005023501,,,68200,0,1118,0,278,210,527,103,0,24.87,18.78,47.14,9.21
36005023502,Census Tract 235.02,"Census Tract 235.02, Bronx County, New York",ny,140,0,ACSSF,3648,,,,,36,5,,,,23502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005023502,,,96240,0,1602,16,443,348,701,94,1,27.65,21.72,43.76,5.87
36005023600,Census Tract 236,"Census Tract 236, Bronx County, New York",ny,140,0,ACSSF,3649,,,,,36,5,,,,23600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005023600,,,92075,0,509,37,105,139,188,40,7.27,20.63,27.31,36.94,7.86
36005023702,Census Tract 237.02,"Census Tract 237.02, Bronx County, New York",ny,140,0,ACSSF,3650,,,,,36,5,,,,23702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005023702,,,47892,0,325,37,85,66,137,0,11.38,26.15,20.31,42.15,0
36005023703,Census Tract 237.03,"Census Tract 237.03, Bronx County, New York",ny,140,0,ACSSF,3651,,,,,36,5,,,,23703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005023703,,,100593,0,1584,38,463,279,638,166,2.4,29.23,17.61,40.28,10.48
36005023704,Census Tract 237.04,"Census Tract 237.04, Bronx County, New York",ny,140,0,ACSSF,3652,,,,,36,5,,,,23704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005023704,,,67466,0,1309,56,293,277,638,45,4.28,22.38,21.16,48.74,3.44
36005023800,Census Tract 238,"Census Tract 238, Bronx County, New York",ny,140,0,ACSSF,3653,,,,,36,5,,,,23800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005023800,,,339546,0,533,18,168,127,207,13,3.38,31.52,23.83,38.84,2.44
36005023900,Census Tract 239,"Census Tract 239, Bronx County, New York",ny,140,0,ACSSF,3654,,,,,36,5,,,,23900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005023900,,,178487,0,2469,11,639,520,1006,293,0.45,25.88,21.06,40.75,11.87
36005024000,Census Tract 240,"Census Tract 240, Bronx County, New York",ny,140,0,ACSSF,3655,,,,,36,5,,,,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005024000,,,239776,0,930,20,222,275,413,0,2.15,23.87,29.57,44.41,0
36005024100,Census Tract 241,"Census Tract 241, Bronx County, New York",ny,140,0,ACSSF,3656,,,,,36,5,,,,24100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005024100,,,134661,0,1893,30,509,691,589,74,1.58,26.89,36.5,31.11,3.91
36005024300,Census Tract 243,"Census Tract 243, Bronx County, New York",ny,140,0,ACSSF,3657,,,,,36,5,,,,24300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005024300,,,150432,0,1932,14,640,452,742,84,0.72,33.13,23.4,38.41,4.35
36005024400,Census Tract 244,"Census Tract 244, Bronx County, New York",ny,140,0,ACSSF,3658,,,,,36,5,,,,24400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005024400,,,175718,0,463,0,148,136,159,20,0,31.97,29.37,34.34,4.32
36005024501,Census Tract 245.01,"Census Tract 245.01, Bronx County, New York",ny,140,0,ACSSF,3659,,,,,36,5,,,,24501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005024501,,,113064,0,1419,41,346,317,579,136,2.89,24.38,22.34,40.8,9.58
36005024502,Census Tract 245.02,"Census Tract 245.02, Bronx County, New York",ny,140,0,ACSSF,3660,,,,,36,5,,,,24502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005024502,,,100154,0,1165,7,347,261,441,109,0.6,29.79,22.4,37.85,9.36
36005024600,Census Tract 246,"Census Tract 246, Bronx County, New York",ny,140,0,ACSSF,3661,,,,,36,5,,,,24600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005024600,,,152436,0,366,10,207,63,62,24,2.73,56.56,17.21,16.94,6.56
36005024700,Census Tract 247,"Census Tract 247, Bronx County, New York",ny,140,0,ACSSF,3662,,,,,36,5,,,,24700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005024700,,,145941,2672,731,0,279,272,126,54,0,38.17,37.21,17.24,7.39
36005024800,Census Tract 248,"Census Tract 248, Bronx County, New York",ny,140,0,ACSSF,3663,,,,,36,5,,,,24800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005024800,,,277912,0,808,8,396,183,161,60,0.99,49.01,22.65,19.93,7.43
36005024900,Census Tract 249,"Census Tract 249, Bronx County, New York",ny,140,0,ACSSF,3664,,,,,36,5,,,,24900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005024900,,,173728,0,0,0,0,0,0,0,,,,,
36005025000,Census Tract 250,"Census Tract 250, Bronx County, New York",ny,140,0,ACSSF,3665,,,,,36,5,,,,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005025000,,,181709,0,458,33,118,99,141,67,7.21,25.76,21.62,30.79,14.63
36005025100,Census Tract 251,"Census Tract 251, Bronx County, New York",ny,140,0,ACSSF,3666,,,,,36,5,,,,25100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005025100,,,209329,0,1863,16,458,602,712,75,0.86,24.58,32.31,38.22,4.03
36005025200,Census Tract 252,"Census Tract 252, Bronx County, New York",ny,140,0,ACSSF,3667,,,,,36,5,,,,25200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005025200,,,190715,0,509,13,220,84,164,28,2.55,43.22,16.5,32.22,5.5
36005025300,Census Tract 253,"Census Tract 253, Bronx County, New York",ny,140,0,ACSSF,3668,,,,,36,5,,,,25300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005025300,,,124458,0,1924,14,619,348,821,122,0.73,32.17,18.09,42.67,6.34
36005025400,Census Tract 254,"Census Tract 254, Bronx County, New York",ny,140,0,ACSSF,3669,,,,,36,5,,,,25400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36005025400,,,169924,0,404,0,155,100,132,17,0,38.37,24.75,32.67,4.21
